100,0.082894
200,0.641816
300,1.467476
400,0.535530
500,0.817043
600,0.983652
700,1.130154
800,1.342725
900,1.435057
1000,1.208945
2000,2.456874
3000,4.239514
4000,6.750557
5000,7.643518
6000,9.257907
7000,13.201955
8000,11.102512
9000,13.967292
10000,19.626270
20000,33.128614
30000,45.354714
40000,69.892681
50000,99.405951
60000,138.434018
70000,135.015241
80000,169.873147
90000,218.365126
100000,184.382946

