100,0.034100
200,0.118300
300,0.244800
400,0.427600
500,0.652600
600,0.920400
700,1.243900
800,1.703500
900,2.028700
1000,2.549100
2000,9.579200
3000,13.274600
4000,22.893900
5000,31.520100
6000,36.296200
7000,73.081300
8000,65.156900
9000,82.314700
10000,146.271200
20000,410.045600
30000,977.556900
40000,1671.842200
50000,2623.956700
60000,3724.009300
70000,5203.190000
80000,6766.587300
90000,8416.845000
100000,10348.958400

