100,0.000821
200,0.001231
300,0.000820
400,0.000821
500,0.001231
600,0.001231
700,0.001642
800,0.000820
900,0.001642
1000,0.001642
2000,0.000821
3000,0.001641
4000,0.001231
5000,0.001231
6000,0.004924
7000,0.001231
8000,0.001231
9000,0.001641
10000,0.001231
20000,0.001231
30000,0.001641
40000,0.001642
50000,0.001231
60000,0.001231
70000,0.001231
80000,0.001231
90000,0.001231
100000,0.001231

