100,0.013132
200,0.041036
300,0.076739
400,0.145271
500,0.211340
600,0.336502
700,0.423090
800,0.595854
900,1.950890
1000,0.913480
2000,4.497225
3000,8.898424
4000,32.821659
5000,39.790122
6000,53.063481
7000,71.275211
8000,94.154059
9000,112.566870
10000,158.144414
20000,656.389679
30000,1287.137912
40000,2199.631407
50000,2560.967582
60000,4808.474596
70000,5616.466599
80000,9046.291174
90000,9153.966865
100000,12348.978758

